id,insight,type,sourceTypes,source,userGroup,squads,features,country,status,mentions,quotes,notes,created,lastModified,sentiment,publisher,jira,isNew,unclassified,core_insight,insight_type,mention_count,source_label,customer_segment,affected_squads,affected_features,mentionHistory,statusHistory,qa_reviewed,qa_reviewed_at,featurebase_id,featurebase_board_id,featurebase_synced_at,featurebase_votes
442,The user needs the tool to optimise their English drafting on demand into proper legal English.,Missing Feature,Interview Study,2026_02_Personas_Corporate,Corporate Law Department,Drafting Squad,,Germany,New – Not yet discussed,1,"""We work a lot with English contracts - 'make legal English of this' to optimize phrasing is really useful"" (Corporate Personas)",,2026-05-01,2026-07-09,,,,true,false,The user needs the tool to optimise their English drafting on demand into proper legal English.,Missing Feature,1,2026_02_Personas_Corporate,Corporate Law Department,Drafting Squad,,"[{""date"": ""2026-06-22"", ""count"": 1, ""source"": ""baseline"", ""status"": ""New – Not yet discussed""}]","[{""date"": ""2026-06-22"", ""status"": ""New – Not yet discussed""}]",,,,,,
443,The user needs the tool to cover EU regulations and EU case law alongside national law in one unified tool.,Missing Feature,Interview Study,2026_02_Personas_Corporate,Corporate Law Department,AI Squad,,Germany,New – Not yet discussed,1,"""Not only national law but also overarching European law in one AI tool, including the related rulings"" (Corporate Personas)",,2026-05-01,2026-07-09,,,,true,false,The user needs the tool to cover EU regulations and EU case law alongside national law in one unified tool.,Missing Feature,1,2026_02_Personas_Corporate,Corporate Law Department,AI Squad,,"[{""date"": ""2026-06-22"", ""count"": 1, ""source"": ""baseline"", ""status"": ""New – Not yet discussed""}]","[{""date"": ""2026-06-22"", ""status"": ""New – Not yet discussed""}]",,,,,,
444,The user needs unlimited input and output length for template-filling tasks.,Missing Feature,Interview Study,2026_02_Personas_Corporate,Corporate Law Department,Drafting Squad,Templates,Germany,New – Not yet discussed,1,"""20-page template with 400 blanks to be filled - want arbitrary input/output"" (Corporate Personas)",,2026-05-01,2026-07-09,,,,true,false,The user needs unlimited input and output length for template-filling tasks.,Missing Feature,1,2026_02_Personas_Corporate,Corporate Law Department,Drafting Squad,Templates,"[{""date"": ""2026-06-22"", ""count"": 1, ""source"": ""baseline"", ""status"": ""New – Not yet discussed""}]","[{""date"": ""2026-06-22"", ""status"": ""New – Not yet discussed""}]",,,,,,
445,The user needs the vendor to proactively curate and maintain templates and checklists within the tool over time.,Missing Feature,Interview Study,"2026_02_Personas_Corporate,Direct_Feedback_Corp_002_08_2026",Corporate Law Department,Drafting Squad,Templates,Germany,New – Not yet discussed,2,"""Functionality fills up - 'they made a template for this, I can use it directly'"" (Corporate Personas)

[2026-08-20] ""Template-Bsp: einsehbarkeit? Anschauung / gut für Inspiration"" (Direct_Feedback_Corp_002_08_2026)",,2026-05-01,2026-08-20,,,,true,false,The user needs the vendor to proactively curate and maintain templates and checklists within the tool over time.,Missing Feature,2,"2026_02_Personas_Corporate,Direct_Feedback_Corp_002_08_2026",Corporate Law Department,Drafting Squad,Templates,"[{""date"": ""2026-06-22"", ""count"": 1, ""source"": ""baseline"", ""status"": ""New – Not yet discussed""}, {""date"": ""2026-08-20"", ""count"": 2, ""source"": ""merged from Direct_Feedback_Corp_002_08_2026 (wants publisher-provided content templates) (+1)""}]","[{""date"": ""2026-06-22"", ""status"": ""New – Not yet discussed""}]",,,6a6ccb49d361a8379e266b1f,6a2123630535f655cfaec3cb,2026-08-20T23:19:00.179848Z,2
446,The user needs the tool to automatically suggest relevant case law and judgments in the background when a case file is opened.,Missing Feature,Interview Study,2026_03_Personas_Judiciary,Prosecution/ Judges,Platform Squad,Document Upload,Germany,New – Not yet discussed,1,"""When I open my case file... prompts have already been sent that show me important judgments that could belong to it"" (Judiciary Personas)",,2026-05-01,2026-07-09,,,,true,false,The user needs the tool to automatically suggest relevant case law and judgments in the background when a case file is opened.,Missing Feature,1,2026_03_Personas_Judiciary,Prosecution/ Judges,Platform Squad,Document Upload,"[{""date"": ""2026-06-22"", ""count"": 1, ""source"": ""baseline"", ""status"": ""New – Not yet discussed""}]","[{""date"": ""2026-06-22"", ""status"": ""New – Not yet discussed""}]",,,,,,
447,"The user needs the tool to automatically extract procedural data (admissibility, deadlines, time limits) from case files.",Missing Feature,Interview Study,2026_03_Personas_Judiciary,Prosecution/ Judges,Platform Squad,Document Upload,Germany,New – Not yet discussed,1,"""I open the file, it tells me directly: here is the deadline information, and: this is already time-barred"" (Judiciary Personas)",,2026-05-01,2026-07-09,,,,true,false,"The user needs the tool to automatically extract procedural data (admissibility, deadlines, time limits) from case files.",Missing Feature,1,2026_03_Personas_Judiciary,Prosecution/ Judges,Platform Squad,Document Upload,"[{""date"": ""2026-06-22"", ""count"": 1, ""source"": ""baseline"", ""status"": ""New – Not yet discussed""}]","[{""date"": ""2026-06-22"", ""status"": ""New – Not yet discussed""}]",,,,,,
448,The user needs the tool to support cross-border procedural comparison (e.g. covert seizure in Austria) for trans-national cases.,Missing Feature,Interview Study,2026_03_Personas_Judiciary,Prosecution/ Judges,AI Squad,,Germany,New – Not yet discussed,1,"""Can they do a covert seizure in Austria? Today this is always laborious research"" (Judiciary Personas)",,2026-05-01,2026-07-09,,,,true,false,The user needs the tool to support cross-border procedural comparison (e.g. covert seizure in Austria) for trans-national cases.,Missing Feature,1,2026_03_Personas_Judiciary,Prosecution/ Judges,AI Squad,,"[{""date"": ""2026-06-22"", ""count"": 1, ""source"": ""baseline"", ""status"": ""New – Not yet discussed""}]","[{""date"": ""2026-06-22"", ""status"": ""New – Not yet discussed""}]",,,,,,
449,"The user needs the tool to keep track of what has already been read or written in a long-running case, so they do not duplicate work.",Missing Feature,Interview Study,2026_03_Personas_Judiciary,Prosecution/ Judges,AI Squad,,Germany,New – Not yet discussed,1,"""You forget what you already read when you're working in pieces - you do the work twice or three times"" (Judiciary Personas)",,2026-05-01,2026-07-09,,,,true,false,"The user needs the tool to keep track of what has already been read or written in a long-running case, so they do not duplicate work.",Missing Feature,1,2026_03_Personas_Judiciary,Prosecution/ Judges,AI Squad,,"[{""date"": ""2026-06-22"", ""count"": 1, ""source"": ""baseline"", ""status"": ""New – Not yet discussed""}]","[{""date"": ""2026-06-22"", ""status"": ""New – Not yet discussed""}]",,,,,,
450,The user needs the tool to flag contradictions between submissions and suggest fact-finding gaps for offence elements.,Missing Feature,Interview Study,2026_03_Personas_Judiciary,Prosecution/ Judges,AI Squad,,Germany,New – Not yet discussed,1,"""Highlight contradictions between submissions, prompt fact-finding suggestions for missing elements of the offence"" (Judiciary Personas)",,2026-05-01,2026-07-09,,,,true,false,The user needs the tool to flag contradictions between submissions and suggest fact-finding gaps for offence elements.,Missing Feature,1,2026_03_Personas_Judiciary,Prosecution/ Judges,AI Squad,,"[{""date"": ""2026-06-22"", ""count"": 1, ""source"": ""baseline"", ""status"": ""New – Not yet discussed""}]","[{""date"": ""2026-06-22"", ""status"": ""New – Not yet discussed""}]",,,,,,
451,The user needs the tool to verify and correctly link cited rulings and sources within incoming submissions from parties.,Missing Feature,Interview Study,2026_03_Personas_Judiciary,Prosecution/ Judges,AI Squad,Citations,Germany,New – Not yet discussed,1,"""Linking of judgements that are cited in submissions, checking citations"" (Judiciary Personas)",,2026-05-01,2026-07-09,,,,true,false,The user needs the tool to verify and correctly link cited rulings and sources within incoming submissions from parties.,Missing Feature,1,2026_03_Personas_Judiciary,Prosecution/ Judges,AI Squad,Citations,"[{""date"": ""2026-06-22"", ""count"": 1, ""source"": ""baseline"", ""status"": ""New – Not yet discussed""}]","[{""date"": ""2026-06-22"", ""status"": ""New – Not yet discussed""}]",,,,,,
452,"The user needs the tool to conduct autonomous research and tool calls, rather than requiring the user to provide context manually.",Missing Feature,Interview Study,2026_03_Personas_Judiciary,Prosecution/ Judges,AI Squad,Research,Germany,New – Not yet discussed,2,"""Ability to use tools, especially to do internet research itself"" (Judiciary Personas) | [2026-07-22] ""Es fehlt die Möglichkeit auf weitere Quellen außerhalb von [Publisher] zuzugreifen."" (SELF 20)",,2026-05-01,2026-07-22,,,,true,false,"The user needs the tool to conduct autonomous research and tool calls, rather than requiring the user to provide context manually.",Missing Feature,2,2026_03_Personas_Judiciary,Prosecution/ Judges,AI Squad,Research,"[{""date"": ""2026-06-22"", ""count"": 1, ""source"": ""baseline"", ""status"": ""New – Not yet discussed""}, {""date"": ""2026-07-22"", ""count"": 2, ""source"": ""feedback_batch_20260722"", ""status"": ""New – Not yet discussed""}]","[{""date"": ""2026-06-22"", ""status"": ""New – Not yet discussed""}]",,,,,,
453,The user needs the tool to automate routine administrative steps (e.g. dispatching decrees to attorneys whose addresses are already known).,Missing Feature,Interview Study,2026_03_Personas_Judiciary,Prosecution/ Judges,Workflow Squad,Workflows,Germany,New – Not yet discussed,1,"""I write a decree, it could be recognized automatically... addresses are in the system, why does a person still do it manually?"" (Judiciary Personas)",,2026-05-01,2026-07-09,,,,true,false,The user needs the tool to automate routine administrative steps (e.g. dispatching decrees to attorneys whose addresses are already known).,Missing Feature,1,2026_03_Personas_Judiciary,Prosecution/ Judges,Workflow Squad,Workflows,"[{""date"": ""2026-06-22"", ""count"": 1, ""source"": ""baseline"", ""status"": ""New – Not yet discussed""}]","[{""date"": ""2026-06-22"", ""status"": ""New – Not yet discussed""}]",,,,,,
454,The user needs inline AI clause suggestions directly in Word while drafting a contract.,Missing Feature,Interview Study,2026_02_Personas_Corporate,Corporate Law Department,Drafting Squad;Platform Squad,Word-Add-In,Germany,New – Not yet discussed,2,"""A Copilot-like sidebar in Word with Noxtua suggesting clause variants 1, 2, 3, 4 as I draft would be a huge relief"" (Corporate Personas)",,2026-05-01,2026-07-09,,,,true,false,The user needs inline AI clause suggestions directly in Word while drafting a contract.,Missing Feature,2,2026_02_Personas_Corporate,Corporate Law Department,Drafting Squad;Platform Squad,Word-Add-In,"[{""date"": ""2026-06-22"", ""count"": 2, ""source"": ""baseline"", ""status"": ""New – Not yet discussed""}]","[{""date"": ""2026-06-22"", ""status"": ""New – Not yet discussed""}]",,,,,,
456,The user needs access to answers from previous sessions in order to maintain continuity across chats.,Missing Feature,Direct Feedback,Corporate Direct Feedback – Anonymous,Corporate Legal Department,Platform Squad,Chat,Germany,New – Not yet discussed,2,"No possibility to preset roles (contextualisation is only possible via templates; but must be done anew for each chat) | [2026-07-22] ""Wenn ein angefangener Chat … fortgesetzt werden sollte, kam die Meldung, dass auf die vorangegangenen Inhalte nicht zugegriffen werden kann."" (CSM 64)",,2026-06-14,2026-07-22,Negative,,,true,false,The user needs access to answers from previous sessions in order to maintain continuity across chats.,Missing Feature,2,Corporate Direct Feedback – Anonymous,Corporate Legal Department,Platform Squad,Chat,"[{""date"": ""2026-06-22"", ""count"": 1, ""source"": ""baseline"", ""status"": ""New – Not yet discussed""}, {""date"": ""2026-07-22"", ""count"": 2, ""source"": ""feedback_batch_20260722"", ""status"": ""New – Not yet discussed""}]","[{""date"": ""2026-06-22"", ""status"": ""New – Not yet discussed""}]",,,,,,
457,"The user needs copied text to preserve citation references correctly, without leaving stray spaces behind.",Improvement,Direct Feedback,Direct_Feedback_2026_06,,Review Squad,Citations,Germany,New – Not yet discussed,2,"[2026-07-22] ""beim einfachen kopieren der Antworten werden stets Sonderzeichen (#,*) … aufgenommen …"" (CSM 34)",,2026-07-06,2026-07-22,Negative,,,true,false,"The user needs copied text to preserve citation references correctly, without leaving stray spaces behind.",Improvement,2,Direct_Feedback_2026_06,,Review Squad,Citations,"[{""count"": 1, ""date"": ""2026-06-29"", ""source"": ""feedback_batch_20260629"", ""status"": ""New – Not yet discussed""}, {""date"": ""2026-07-22"", ""count"": 2, ""source"": ""feedback_batch_20260722"", ""status"": ""New – Not yet discussed""}]","[{""date"": ""2026-06-29"", ""status"": ""New – Not yet discussed""}]",,,,,,
458,The citation function is broken in Firefox - raw placeholder tokens are emitted into the text instead of formatted citations.,Bug,Direct Feedback,Direct_Feedback_2026_06,,Review Squad,Citations,Germany,New – Not yet discussed,1,,,2026-07-06,2026-07-06,Negative,,,true,false,The citation function is broken in Firefox - raw placeholder tokens are emitted into the text instead of formatted citations.,Bug,1,Direct_Feedback_2026_06,,Review Squad,Citations,"[{""count"": 1, ""date"": ""2026-06-29"", ""source"": ""feedback_batch_20260629"", ""status"": ""New – Not yet discussed""}]","[{""date"": ""2026-06-29"", ""status"": ""New – Not yet discussed""}]",,,,,,
